0.017383197079632477	0.004403900007984164	0.0018968750258864845	0.001238350890933118	0.000557034017671615	0.00028002067742355276	0.0001681486579805914	0.00013076291865493314	7.006039692984434e-5	3.925074560887441e-5	2.9874705584333252e-5	3.868585048879669e-5	3.7009285832779304e-5	3.690452182714143e-5	0.0010091569293160397
0.018208065025116175	0.00621897865153312	0.0028642070742556525	0.0009156254779088795	0.0006438580775665482	0.00033558352647718203	0.00027006143428985363	9.326121970872295e-5	6.743806728627066e-5	5.029431408387741e-5	4.8054716257966686e-5	3.537798397433119e-5	3.6113890985636844e-5	4.1044135502430466e-5	0.0006096699448043822
0.012811525987988535	0.00549147078001009	0.002574023932901181	0.0010336534141661812	0.00036699179966596197	0.0002779027043272943	0.0001796695317677599	0.00011547694128492298	6.800255940077019e-5	5.537824894965726e-5	4.148019886692881e-5	4.953843268839262e-5	4.132333299232498e-5	3.787954169693765e-5	0.0004794910519738254
0.014645225548233396	0.006559062545614027	0.0026455471132264944	0.0012214748720728347	0.0004164291255812645	0.0002735652083805066	0.0002608870214490338	7.349553887337233e-5	6.576439808751678e-5	4.072472286942555e-5	4.58302872362571e-5	3.46990889288843e-5	3.741370358486063e-5	3.629852953965671e-5	0.0007716456515928786
0.021644723634587117	0.006054712080433266	0.002872485785428547	0.0013228697481121978	0.0007750882629682089	0.00018525853639021045	0.00011205173564813132	9.429656214242375e-5	4.890837914720266e-5	5.479513458129399e-5	5.164840398447959e-5	4.46493995297406e-5	4.049267020274471e-5	4.6965207431295266e-5	0.0002801700462653127
0.015617940614752563	0.006767671825793241	0.0028521381398852468	0.0012362006868168257	0.0005246433331992924	0.00028806013025212926	0.00013217870252789065	8.454374024359317e-5	6.050608374386331e-5	4.964519244303854e-5	4.104789122179274e-5	5.018399481059834e-5	3.8792947585157066e-5	2.997977034592663e-5	0.0007601725052421766
0.01449704219465544	0.0073372218300060636	0.0033112466107572845	0.001246667755434078	0.000577898079068398	0.000164486696551443	0.00022047388353559397	7.509953520606596e-5	6.424595591038109e-5	4.57856670646884e-5	4.2220960136149615e-5	4.4187899792621585e-5	3.115353947780118e-5	3.3260009684482095e-5	0.00044105033261392535
0.008982171454531403	0.004856289755114089	0.003450559737783117	0.0009626058759413881	0.0006042429868955668	0.0002762214008156961	0.00015028319520206577	0.00010913004998081761	8.927882571287212e-5	3.860992753644132e-5	3.5777107094807957e-5	3.455657598815892e-5	3.423185094609869e-5	4.245171428831997e-5	0.00036030666791339057
0.01297001513743715	0.008820330541511726	0.002144111982953904	0.0010791459008715702	0.0004051525282185453	0.00022284133221904778	0.00017008458040146008	7.84140262018132e-5	7.554460533411704e-5	4.283983523964579e-5	4.41957910525692e-5	3.9627322787010464e-5	4.302874907906578e-5	4.4512392781199896e-5	0.0003415194432824809
0.009705741144982119	0.005513743921047999	0.001882115178727834	0.0008342357593302625	0.0008344687654852104	0.0003148147489155386	0.000184944365417232	9.642646001220085e-5	7.317869679185675e-5	5.5278783544623595e-5	5.001286991497251e-5	3.740818994165463e-5	3.434879094041734e-5	4.093040934937325e-5	0.0003107595928338776
