0.02617727883564975	0.05566145436182832	0.01696812320501103	0.01652361285366296	0.0031310184605612902	0.005831744360300784	0.0012509924634016897	0.0026023029368748706
0.040789226254106234	0.04298904366116511	0.01600724540516149	0.01155912230667889	0.0031738541859150384	0.0027640513194121096	0.0014353598197737736	0.00242564258112972
0.04441951922701978	0.031861827677923615	0.011450978206218113	0.008282568716826394	0.0033226105044557135	0.008083532143896349	0.0011839614527311166	0.00270972353222418
0.044321298611472014	0.05079044498836231	0.018721778873557096	0.01250025063051778	0.005353055981029724	0.005543541540321852	0.0009680549325760757	0.0025095808375063633
0.031118312997162306	0.04544030762341055	0.011813444808628781	0.014542311426518859	0.003475158158255642	0.007269638677662723	0.0012294714830825334	0.0022210083356892564
0.042739792379515265	0.031829732040445084	0.014561558795597972	0.009905268793386886	0.002729649787662204	0.004184913508848117	0.0012842965136960782	0.00297123777764902
0.09853634193467967	0.03670812403247815	0.010512586289596363	0.01245232802298407	0.003240630821467026	0.0041886845577123275	0.0009317117878218136	0.002411922334813488
0.049146093268499	0.08129067785560412	0.007685854919030756	0.025822467150515567	0.003010845756361374	0.0063030243774174636	0.0010677385468408455	0.0020068347678955665
0.10799700375433957	0.05458658715290179	0.01808474846388954	0.015116133799758536	0.0032098210972007317	0.0035925100079119525	0.0009770873815689353	0.003174572579162246
0.05534752385890092	0.05924626928226671	0.008245814296975266	0.011466483261027957	0.0028405380527749356	0.005292764938123074	0.0011609986730082226	0.00158135350485125
